report_id,version,entity,city,state,injury_severity,incident_date,airbag,towed,narrative_len,vin,incident_time,driver_type,same_incident_id,same_vehicle_id,service_context,operator,any_injury,serious_plus,metro,quarter
30270-9234,2,Waymo LLC,Los Angeles,CA,Minor,2024-11-01,False,False,1618,SADHW2S14R1,04:04,,245053e3a6a403b,31c9cef6355228c,False,waymo,True,False,california,2024Q4
30270-9269,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,True,776,SADHW2S11R1,18:21,,98de3a7d413af67,e1f2bebd32f409e,True,waymo,False,False,california,2024Q4
30270-9259,1,Waymo LLC,Los Angeles,CA,Minor,2024-11-01,False,True,778,SADHW2S12R1,17:57,,3aa44bb00362edf,e7c7d499b6f8f51,True,waymo,True,False,california,2024Q4
30270-9234,1,Waymo LLC,Los Angeles,CA,Minor,2024-11-01,False,False,1463,SADHW2S14R1,04:04,,245053e3a6a403b,31c9cef6355228c,False,waymo,True,False,california,2024Q4
30270-9230,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,True,1128,SADHW2S12R1,08:39,,04f0625614ddc1f,18cdb02acc361c0,True,waymo,False,False,california,2024Q4
30270-9229,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,True,923,SADHW2S17R1,07:21,,cab2fa2cbb583cf,1736a51f807f3e6,True,waymo,False,False,california,2024Q4
30270-9214,1,Waymo LLC,Daly City,CA,No Injuries Reported,2024-11-01,False,True,934,SADHW2S19R1,01:35,,bbb0e2252e1f4dc,af27b1e040a4a30,True,waymo,False,False,california,2024Q4
30270-9059,2,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-11-01,False,False,1081,SADHW2S12R1,11:17,,cfa9cbb0323fac7,144531f119ed590,True,waymo,False,False,california,2024Q4
30270-9039,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,False,1482,SADHW2S16M1,09:00,,f54df4d20d34fd6,d13ac18a7edf332,True,waymo,False,False,california,2024Q4
30270-9189,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,845,SADHW2S19R1,18:47,,7c2668762eb5efa,bdbc6e1e4284a36,True,waymo,False,False,california,2024Q4
30270-9188,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,882,SADHW2S19R1,16:08,,b04a870b2f0c106,abc389400e38684,True,waymo,False,False,california,2024Q4
30270-9187,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,959,SADHW2S1XR1,09:09,,a85bce110d12bb8,30d416716606fc7,True,waymo,False,False,california,2024Q4
30270-9186,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,758,SADHW2S12R1,20:04,,9c8f0e8f37ada10,c3868a60524aabc,False,waymo,False,False,california,2024Q4
30270-9184,1,Waymo LLC,Culver City,CA,No Injuries Reported,2024-10-01,False,False,723,SADHW2S11R1,07:23,,7a84cfa4ce4d3a5,fd03fbabacd53ce,True,waymo,False,False,california,2024Q4
30270-9183,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1237,SADHW2S19M1,20:45,,83f223e7f8775af,d486f6b56e17cbc,True,waymo,False,False,california,2024Q4
30270-9179,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,820,SADHW2S1XR1,13:18,,c24139a7601a604,34dcbe78146118f,True,waymo,False,False,california,2024Q4
30270-9178,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-10-01,False,False,769,SADHW2S17R1,13:24,,b4d5ad3588b0d05,50bbe94a2ce380c,True,waymo,False,False,california,2024Q4
30270-9177,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,678,SADHW2S19M1,10:12,,240a151c45d4bda,ada18c60b810838,False,waymo,False,False,california,2024Q4
30270-9176,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1010,SADHW2S18M1,18:57,,970d86ec5425b21,9b58c96904cb338,True,waymo,False,False,california,2024Q4
30270-9175,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,836,SADHW2S12M1,10:40,,9600255bf152048,1599ac052bcdb57,True,waymo,False,False,california,2024Q4
30270-9173,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-10-01,False,False,674,SADHW2S13R1,00:42,,965e0e83c0b1517,f92fafff2a08303,True,waymo,False,False,california,2024Q4
30270-9172,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1092,SADHW2S17M1,20:07,,c362e6f27301e05,bad888d23ba1aac,True,waymo,False,False,california,2024Q4
30270-9171,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,783,SADHW2S1XM1,17:08,,b705a460b540023,839ae0ee3c11b7d,True,waymo,False,False,california,2024Q4
30270-9170,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,True,839,SADHW2S1XR1,18:51,,0cc12230f0d8e74,7764ec909f37fb8,True,waymo,False,False,california,2024Q4
30270-9167,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,True,1337,SADHW2S16R1,11:31,,99b93d3b166fa30,03e3b08a4b1688a,True,waymo,False,False,california,2024Q4
30270-9156,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,True,True,1020,SADHW2S19R1,02:06,,9d4d9db5fcf01ef,1792591cf154260,True,waymo,False,False,california,2024Q4
30270-9140,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,879,SADHW2S18R1,09:55,,98ebb610c5d4696,d674426385f0fc8,True,waymo,False,False,california,2024Q4
30270-9127,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,829,SADHW2S15R1,19:20,,d501e7edc4b411b,d1ad9f6bf4db571,True,waymo,False,False,california,2024Q4
30270-9126,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-10-01,False,False,757,SADHW2S13R1,09:27,,e54992c01abf95d,f92fafff2a08303,False,waymo,False,False,california,2024Q4
30270-9125,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,809,SADHW2S14R1,15:59,,d84a74415abe495,2d4215722bfaccc,True,waymo,False,False,california,2024Q4
30270-9110,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1298,SADHW2S16R1,09:17,,12cf8b6660b49bc,ffae69de9f868ce,True,waymo,False,False,california,2024Q4
30270-9112,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,838,SADHW2S14R1,12:32,,498f8f9667fb6da,4146078966d52fb,True,waymo,False,False,california,2024Q4
30270-9110,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,False,1021,SADHW2S16R1,09:17,,1e45b6e92bebcbd,ffae69de9f868ce,True,waymo,False,False,california,2024Q4
30270-9100,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,691,SADHW2S12R1,07:57,,f5e9cbd9caedfc5,38ff0b7e962940b,False,waymo,False,False,california,2024Q4
30270-9099,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1271,SADHW2S14R1,13:29,,c26aa8dbe1df084,7ae1e7e1f5844a9,True,waymo,False,False,california,2024Q4
30270-9098,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,791,SADHW2S15R1,12:23,,3d916b63bbc2e6d,d0ebac371478862,True,waymo,False,False,california,2024Q4
30270-9097,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,816,SADHW2S12R1,09:22,,1943991c8c4e1e9,de057153443fc62,False,waymo,False,False,california,2024Q4
30270-9015,2,Waymo LLC,Los Angeles,CA,Minor,2024-11-01,False,False,1154,SADHW2S18R1,00:02,,7ba50d95e189af8,d642b99fb76068b,True,waymo,True,False,california,2024Q4
30270-9061,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,True,1124,SADHW2S1XR1,19:36,,3c898937838a65b,26e4520dfdbdbb5,True,waymo,False,False,california,2024Q4
30270-9060,1,Waymo LLC,Culver City,CA,No Injuries Reported,2024-11-01,True,False,889,SADHW2S1XR1,18:28,,b18bcaba77a754d,66d221ed59df96f,True,waymo,False,False,california,2024Q4
30270-9059,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-11-01,False,False,927,SADHW2S12R1,11:17,,cfa9cbb0323fac7,144531f119ed590,True,waymo,False,False,california,2024Q4
30270-8982,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1905,SADHW2S1XR1,09:04,,1f2bee64088ae54,63d5996f05e3f54,True,waymo,False,False,california,2024Q4
30270-8979,3,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1555,SADHW2S17R1,13:57,,312ced3d6dc57f8,8728edfe6c7deed,True,waymo,False,False,california,2024Q4
30270-9039,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-11-01,False,False,1328,SADHW2S16M1,09:00,,f54df4d20d34fd6,d13ac18a7edf332,True,waymo,False,False,california,2024Q4
30270-8968,2,Waymo LLC,San Francisco,CA,Serious,2024-10-01,False,True,1171,SADHW2S16R1,08:58,,2abc9b4faef00d9,82faed3679e4f36,True,waymo,True,True,california,2024Q4
30270-9015,1,Waymo LLC,Los Angeles,CA,Minor,2024-11-01,False,False,1000,SADHW2S18R1,00:02,,7ba50d95e189af8,d642b99fb76068b,True,waymo,True,False,california,2024Q4
30270-9014,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,1057,SADHW2S18R1,17:21,,d86b5e4edebab1b,1ecbf2a39309445,True,waymo,False,False,california,2024Q4
30270-9013,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-10-01,False,True,1216,SADHW2S18R1,12:21,,bc48a1958207dc5,30487ce0543c3e4,True,waymo,False,False,california,2024Q4
30270-9004,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,1130,SADHW2S15R1,17:24,,0afbe0209c6ceb2,4a5aa2740a4b9f2,True,waymo,False,False,california,2024Q4
30270-8982,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1751,SADHW2S1XR1,09:04,,1f2bee64088ae54,63d5996f05e3f54,True,waymo,False,False,california,2024Q4
30270-8940,3,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1867,SADHW2S19R1,15:58,,5495e0dccac8dca,a64814bf1ec68ee,True,waymo,False,False,california,2024Q4
30270-8979,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1402,SADHW2S17R1,13:57,,312ced3d6dc57f8,8728edfe6c7deed,True,waymo,False,False,california,2024Q4
30270-8979,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1150,SADHW2S17R1,1:57,,312ced3d6dc57f8,8728edfe6c7deed,True,waymo,False,False,california,2024Q4
30270-8968,1,Waymo LLC,San Francisco,CA,Serious,2024-10-01,False,True,1017,SADHW2S16R1,08:58,,2abc9b4faef00d9,82faed3679e4f36,True,waymo,True,True,california,2024Q4
30270-8966,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,926,SADHW2S19R1,23:10,,acfaefbc0abe2a9,19f3ad6d393de82,True,waymo,False,False,california,2024Q4
30270-8947,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-10-01,False,True,892,SADHW2S13R1,06:57,,d985331ad732285,6d9ec34f82b6f27,True,waymo,False,False,california,2024Q4
30270-8943,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,1016,SADHW2S13R1,21:59,,144c52c5ef2a2ee,14aa9e06c039169,True,waymo,False,False,california,2024Q4
30270-8940,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1985,SADHW2S19R1,15:58,,5495e0dccac8dca,a64814bf1ec68ee,True,waymo,False,False,california,2024Q4
30270-8940,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,False,1713,SADHW2S19R1,15:58,,5495e0dccac8dca,a64814bf1ec68ee,True,waymo,False,False,california,2024Q4
30270-8933,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,977,SADHW2S17R1,05:27,,083988c1ea33958,81dd10bee130a88,True,waymo,False,False,california,2024Q4
30270-8927,1,Waymo LLC,South San Francisco,CA,No Injuries Reported,2024-10-01,False,True,1281,SADHW2S10R1,17:04,,f615c017d4c3424,54003ed86083398,True,waymo,False,False,california,2024Q4
30270-8908,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,1064,SADHW2S11M1,13:29,,f868890e4cda7fe,d4e22689b56b6e4,True,waymo,False,False,california,2024Q4
30270-8873,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1365,SADHW2S19R1,15:08,,b9c4ac3757b3fa1,58d2a1dbd994d0d,True,waymo,False,False,california,2024Q3
30270-8871,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,939,SADHW2S15R1,07:46,,293ddf14bace8f9,6877d0cf2cb0e26,False,waymo,False,False,california,2024Q3
30270-8870,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,968,SADHW2S14R1,17:03,,9661d6d11d94734,d6215a1693f2a48,True,waymo,False,False,california,2024Q3
30270-8842,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1022,SADHW2S1XR1,20:12,,d81c6a7d3c2f7e9,f8bfc37ca539ee3,True,waymo,False,False,california,2024Q3
30270-8828,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1198,SADHW2S14R1,20:51,,17a0138cad77b88,e3132dbbe830dd9,True,waymo,False,False,california,2024Q3
30270-8827,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,976,SADHW2S19R1,18:27,,bfc20629d54eae2,f24e782f4b6ff54,False,waymo,False,False,california,2024Q3
30270-8869,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1026,SADHW2S13R1,02:24,,40b38f5b0665ba7,85da1a9c1ddf0cd,True,waymo,False,False,california,2024Q3
30270-8892,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,937,SADHW2S13R1,18:33,,68e0af637b798df,39edc3a2b668bd4,True,waymo,False,False,california,2024Q3
30270-8891,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,749,SADHW2S17R1,06:53,,4690361713b03eb,0d7492ecc1867b1,False,waymo,False,False,california,2024Q3
30270-8888,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,982,SADHW2S13M1,10:55,,f1f769709b16a09,d15358998623a2a,True,waymo,False,False,california,2024Q3
30270-8886,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-09-01,False,False,1026,SADHW2S19R1,14:52,,30c2487fa6ae1cb,7e2a46cbd75e3c2,True,waymo,False,False,california,2024Q3
30270-8885,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,733,SADHW2S13M1,14:20,,e1f17288c6c20ca,ec2b91023257d90,True,waymo,False,False,california,2024Q3
30270-8884,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,912,SADHW2S18R1,01:21,,365f94d24227920,105ed513d5a8292,True,waymo,False,False,california,2024Q3
30270-8882,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,651,SADHW2S19R1,01:33,,0d76f1116bc1065,cd5a9c91134574e,False,waymo,False,False,california,2024Q3
30270-8878,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,918,SADHW2S12M1,09:17,,3c8331623772513,a5875815d60f218,True,waymo,False,False,california,2024Q3
30270-8877,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1034,SADHW2S14M1,17:50,,15a0aa27e76139f,659d05101bd816a,True,waymo,False,False,california,2024Q3
30270-8876,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,945,SADHW2S18R1,18:08,,2c55dc79d01a218,5f975470bb11f2c,True,waymo,False,False,california,2024Q3
30270-8875,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,846,SADHW2S15R1,18:17,,de321c956ec5a61,22f4a9434bb99b4,True,waymo,False,False,california,2024Q3
30270-8873,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1070,SADHW2S12R1,15:08,,27c64a33609b0ab,d3f98cd30ee4b8c,True,waymo,False,False,california,2024Q3
30270-8868,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,956,SADHW2S18M1,18:48,,18a593a7df9dace,3f5fcc5eb933007,True,waymo,False,False,california,2024Q3
30270-8871,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,644,SADHW2S12R1,07:46,,27c64a33609b0ab,d3f98cd30ee4b8c,False,waymo,False,False,california,2024Q3
30270-8870,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,673,SADHW2S12R1,17:03,,78c414dcdad6301,d3f98cd30ee4b8c,True,waymo,False,False,california,2024Q3
30270-8857,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-09-01,False,False,896,SADHW2S12R1,18:01,,1b7cf4c624c3405,e7c7d499b6f8f51,True,waymo,False,False,california,2024Q3
30270-8856,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-09-01,False,False,812,SADHW2S17R1,07:20,,7d74fdd0779d0af,63253074c9e64f2,True,waymo,False,False,california,2024Q3
30270-8851,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1101,SADHW2S1XR1,23:27,,dcae9422f8bb3d2,4665753b0fb29b8,True,waymo,False,False,california,2024Q3
30270-8844,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,867,SADHW2S18R1,11:27,,67c32c9afb85965,d674426385f0fc8,True,waymo,False,False,california,2024Q3
30270-8842,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,727,SADHW2S12R1,20:12,,8420406f7f7659c,d3f98cd30ee4b8c,True,waymo,False,False,california,2024Q3
30270-8828,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,903,SADHW2S12R1,20:51,,433d285be8b9714,d3f98cd30ee4b8c,True,waymo,False,False,california,2024Q3
30270-8827,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,682,SADHW2S12R1,18:27,,433d285be8b9714,d3f98cd30ee4b8c,False,waymo,False,False,california,2024Q3
30270-8822,1,Waymo LLC,San Francisco,CA,Minor,2024-09-01,False,False,676,SADHW2S17M1,12:22,,b44d737d8566e73,e99629229709aa3,False,waymo,True,False,california,2024Q3
30270-8781,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,789,SADHW2S17R1,05:33,,8cee75711cb9227,bb7a95e3244d782,True,waymo,False,False,california,2024Q4
30270-8769,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-10-01,False,True,1070,SADHW2S11R1,02:20,,fd33b37b7e1cb0f,6540a15ef008b27,True,waymo,False,False,california,2024Q4
30270-8685,2,Waymo LLC,San Francisco,CA,Unknown,2024-09-01,False,False,1239,SADHW2S18R1,21:14,,df322c129346f66,787d8e13705ed24,True,waymo,False,False,california,2024Q3
30270-8316,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,1470,SADHW2S10M1,13:58,,1a4cbd1d95b3d30,4fb647281cb3ccc,True,waymo,False,False,california,2024Q3
30270-8632,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,1133,SADHW2S19R1,22:36,,8b14fdebdb542b9,1792591cf154260,False,waymo,False,False,california,2024Q3
30412-6039,2,Cruise LLC,San Francisco,CA,No Injuries Reported,2023-07-01,False,False,630,5G21A6P03P4,22:34,Remote (Commercial / Test),0c8da6d17337ae5,d1555c584628ca6,True,cruise,False,False,california,2023Q3
30412-6180,2,Cruise LLC,San Francisco,CA,No Injuries Reported,2023-08-01,False,True,700,5G21A6P03P4,21:22,Remote (Commercial / Test),e55e0dbe712106f,d199febbdcd6725,False,cruise,False,False,california,2023Q3
30270-8687,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,True,872,SADHW2S17M1,08:16,,ed1e98a150df5af,e99629229709aa3,False,waymo,False,False,california,2024Q3
30270-8685,1,Waymo LLC,San Francisco,CA,Unknown,2024-09-01,False,False,1079,SADHW2S18R1,21:14,,df322c129346f66,787d8e13705ed24,True,waymo,False,False,california,2024Q3
30270-8526,2,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-09-01,False,True,1653,SADHW2S12R1,11:08,,85b2ac7e4bcaa36,2066f6f4cd25ba4,False,waymo,False,False,california,2024Q3
30270-8639,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,True,948,SADHW2S16M1,21:22,,b8ecd318f0d79b8,012f736814921d2,True,waymo,False,False,california,2024Q3
30270-8514,2,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-09-01,False,False,1171,SADHW2S16R1,20:46,,7fc8fab318eae00,de56029a676ce2f,False,waymo,False,False,california,2024Q3
30270-8633,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,933,SADHW2S16R1,00:19,,9dfb44fc01a3f64,5dc1439eb5644a6,True,waymo,False,False,california,2024Q3
30270-8632,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,879,SADHW2S19R1,22:36,,8b14fdebdb542b9,1792591cf154260,False,waymo,False,False,california,2024Q3
30270-8630,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-08-01,False,False,755,SADHW2S11R1,12:43,,a57674ca04113a9,87e063e17697306,True,waymo,False,False,california,2024Q3
30270-8629,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,735,SADHW2S16R1,11:52,,2c64f8b5a7ca81d,edab022a2c975fe,False,waymo,False,False,california,2024Q3
30270-8625,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,881,SADHW2S1XR1,00:14,,ed90a2780572f50,932252289f3d948,True,waymo,False,False,california,2024Q3
30270-8624,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-08-01,False,False,719,SADHW2S10R1,11:38,,6b6d4cd8eee344d,db37943255ba1e2,True,waymo,False,False,california,2024Q3
30270-8623,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,780,SADHW2S15R1,13:47,,315d56d8e94a952,d0ebac371478862,True,waymo,False,False,california,2024Q3
30270-8622,1,Waymo LLC,Los Angeles,CA,No Injuries Reported,2024-08-01,False,False,837,SADHW2S14R1,15:57,,c82737ce9140d5e,fb4b507fa0fd555,True,waymo,False,False,california,2024Q3
30270-8621,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,1103,SADHW2S15R1,21:57,,33ab63487102c6a,c29b4c11225a765,False,waymo,False,False,california,2024Q3
30270-8618,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,783,SADHW2S14M1,10:06,,743a6c677a3a6f2,0021ba1f541d01b,False,waymo,False,False,california,2024Q3
30270-8616,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,810,SADHW2S16R1,17:32,,cf999e76768d191,ffae69de9f868ce,True,waymo,False,False,california,2024Q3
30270-8615,1,Waymo LLC,San Francisco,CA,No Injuries Reported,2024-08-01,False,False,780,SADHW2S10R1,13:21,,62ef06dc892e5a3,88217f623d4d6fb,True,waymo,False,False,california,2024Q3
